date,hour,day_of_week,day_name,month,hospital,county,department,wait_time_mins,satisfaction_score,is_weekend
2024-04-02,11,1,Tuesday,4,Pumwani Maternity Hospital,Nairobi,Maternity,100,3,0
2024-08-27,15,1,Tuesday,8,Kenyatta National Hospital,Nairobi,Maternity,51,5,0
2024-08-15,14,3,Thursday,8,Kenyatta National Hospital,Nairobi,Maternity,84,2,0
2023-05-04,17,3,Thursday,5,Coast General Hospital,Mombasa,Casualty/Emergency,21,5,0
2024-03-01,9,4,Friday,3,Kenyatta National Hospital,Nairobi,General Surgery,300,2,0
2024-05-04,9,5,Saturday,5,Kenyatta National Hospital,Nairobi,Pediatrics,63,2,1
2023-01-08,10,6,Sunday,1,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,35,3,1
2023-12-30,10,5,Saturday,12,Mama Lucy Kibaki Hospital,Nairobi,Outpatient,73,3,1
2024-10-29,9,1,Tuesday,10,Kenyatta National Hospital,Nairobi,Pediatrics,200,2,0
2023-01-17,17,1,Tuesday,1,Mama Lucy Kibaki Hospital,Nairobi,Casualty/Emergency,16,4,0
2023-05-25,15,3,Thursday,5,Pumwani Maternity Hospital,Nairobi,General Surgery,137,1,0
2023-05-12,11,4,Friday,5,Pumwani Maternity Hospital,Nairobi,Pediatrics,122,1,0
2023-03-04,12,5,Saturday,3,Pumwani Maternity Hospital,Nairobi,Casualty/Emergency,18,5,1
2024-09-24,10,1,Tuesday,9,Pumwani Maternity Hospital,Nairobi,Pediatrics,142,1,0
2023-06-28,17,2,Wednesday,6,Pumwani Maternity Hospital,Nairobi,Maternity,27,5,0
2023-04-23,14,6,Sunday,4,Kenyatta National Hospital,Nairobi,Pediatrics,20,4,1
2023-11-10,10,4,Friday,11,Mama Lucy Kibaki Hospital,Nairobi,Casualty/Emergency,78,4,0
2023-11-25,7,5,Saturday,11,Kenyatta National Hospital,Nairobi,Casualty/Emergency,14,4,1
2024-04-26,7,4,Friday,4,Pumwani Maternity Hospital,Nairobi,Pediatrics,74,2,0
2024-07-06,10,5,Saturday,7,Coast General Hospital,Mombasa,General Surgery,119,2,1
2023-06-11,8,6,Sunday,6,Mama Lucy Kibaki Hospital,Nairobi,Maternity,18,4,1
2024-03-05,19,1,Tuesday,3,Kenyatta National Hospital,Nairobi,Pediatrics,15,5,0
2024-03-01,15,4,Friday,3,Coast General Hospital,Mombasa,Pediatrics,120,1,0
2024-09-09,15,0,Monday,9,Kenyatta National Hospital,Nairobi,Casualty/Emergency,68,3,0
2024-04-25,16,3,Thursday,4,Mama Lucy Kibaki Hospital,Nairobi,Maternity,62,3,0
2024-11-03,12,6,Sunday,11,Coast General Hospital,Mombasa,Outpatient,20,5,1
2024-05-19,14,6,Sunday,5,Coast General Hospital,Mombasa,Maternity,16,4,1
2023-08-13,11,6,Sunday,8,Pumwani Maternity Hospital,Nairobi,Maternity,10,4,1
2023-04-08,14,5,Saturday,4,Mama Lucy Kibaki Hospital,Nairobi,General Surgery,60,2,1
2023-09-13,9,2,Wednesday,9,Pumwani Maternity Hospital,Nairobi,Casualty/Emergency,68,3,0
2024-12-28,18,5,Saturday,12,Coast General Hospital,Mombasa,General Surgery,30,5,1
2024-08-14,19,2,Wednesday,8,Mama Lucy Kibaki Hospital,Nairobi,Maternity,12,5,0
2024-03-08,10,4,Friday,3,Pumwani Maternity Hospital,Nairobi,General Surgery,238,3,0
2023-02-05,14,6,Sunday,2,Moi Teaching & Referral Hospital,Eldoret,Outpatient,28,4,1
2023-07-06,6,3,Thursday,7,Kenyatta National Hospital,Nairobi,Maternity,10,4,0
2024-02-11,10,6,Sunday,2,Coast General Hospital,Mombasa,Pediatrics,30,4,1
2023-12-19,9,1,Tuesday,12,Coast General Hospital,Mombasa,Pediatrics,16,5,0
2023-08-08,11,1,Tuesday,8,Mama Lucy Kibaki Hospital,Nairobi,General Surgery,171,2,0
2023-05-01,14,0,Monday,5,Coast General Hospital,Mombasa,Casualty/Emergency,34,4,0
2023-07-10,9,0,Monday,7,Moi Teaching & Referral Hospital,Eldoret,General Surgery,300,2,0
2024-11-10,8,6,Sunday,11,Mama Lucy Kibaki Hospital,Nairobi,General Surgery,53,4,1
2023-03-06,14,0,Monday,3,Moi Teaching & Referral Hospital,Eldoret,Outpatient,196,3,0
2023-05-10,8,2,Wednesday,5,Moi Teaching & Referral Hospital,Eldoret,Outpatient,157,1,0
2024-07-17,14,2,Wednesday,7,Pumwani Maternity Hospital,Nairobi,Casualty/Emergency,24,5,0
2024-04-08,11,0,Monday,4,Kenyatta National Hospital,Nairobi,General Surgery,300,1,0
2024-02-12,15,0,Monday,2,Coast General Hospital,Mombasa,Maternity,119,2,0
2024-11-27,9,2,Wednesday,11,Kenyatta National Hospital,Nairobi,Maternity,83,4,0
2023-12-29,11,4,Friday,12,Pumwani Maternity Hospital,Nairobi,General Surgery,278,3,0
2024-06-21,7,4,Friday,6,Coast General Hospital,Mombasa,Casualty/Emergency,17,4,0
2024-12-11,17,2,Wednesday,12,Coast General Hospital,Mombasa,Maternity,18,5,0
2023-06-12,8,0,Monday,6,Pumwani Maternity Hospital,Nairobi,General Surgery,235,1,0
2023-06-05,12,0,Monday,6,Coast General Hospital,Mombasa,Pediatrics,113,2,0
2023-10-13,7,4,Friday,10,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,18,5,0
2024-06-18,18,1,Tuesday,6,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,34,4,0
2023-05-20,14,5,Saturday,5,Mama Lucy Kibaki Hospital,Nairobi,Outpatient,47,3,1
2023-09-15,13,4,Friday,9,Mama Lucy Kibaki Hospital,Nairobi,Maternity,114,4,0
2024-09-19,12,3,Thursday,9,Kenyatta National Hospital,Nairobi,Outpatient,80,3,0
2023-05-24,8,2,Wednesday,5,Pumwani Maternity Hospital,Nairobi,Maternity,32,4,0
2023-06-13,13,1,Tuesday,6,Moi Teaching & Referral Hospital,Eldoret,General Surgery,196,1,0
2023-09-12,15,1,Tuesday,9,Kenyatta National Hospital,Nairobi,Maternity,27,5,0
2023-05-24,16,2,Wednesday,5,Kenyatta National Hospital,Nairobi,General Surgery,70,4,0
2023-06-05,9,0,Monday,6,Pumwani Maternity Hospital,Nairobi,Casualty/Emergency,61,3,0
2023-01-12,13,3,Thursday,1,Coast General Hospital,Mombasa,Casualty/Emergency,72,4,0
2023-04-16,14,6,Sunday,4,Coast General Hospital,Mombasa,Pediatrics,27,4,1
2024-11-07,11,3,Thursday,11,Kenyatta National Hospital,Nairobi,General Surgery,160,3,0
2024-09-16,11,0,Monday,9,Kenyatta National Hospital,Nairobi,Casualty/Emergency,104,3,0
2023-02-11,10,5,Saturday,2,Mama Lucy Kibaki Hospital,Nairobi,Outpatient,53,5,1
2024-04-22,10,0,Monday,4,Pumwani Maternity Hospital,Nairobi,Pediatrics,200,2,0
2023-08-19,11,5,Saturday,8,Kenyatta National Hospital,Nairobi,General Surgery,82,4,1
2024-01-07,9,6,Sunday,1,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,36,4,1
2023-02-28,13,1,Tuesday,2,Mama Lucy Kibaki Hospital,Nairobi,Casualty/Emergency,73,3,0
2024-10-17,11,3,Thursday,10,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,55,4,0
2023-03-27,6,0,Monday,3,Moi Teaching & Referral Hospital,Eldoret,Maternity,23,5,0
2023-08-15,12,1,Tuesday,8,Mama Lucy Kibaki Hospital,Nairobi,Outpatient,57,5,0
2024-05-14,12,1,Tuesday,5,Coast General Hospital,Mombasa,Pediatrics,67,4,0
2024-06-15,16,5,Saturday,6,Moi Teaching & Referral Hospital,Eldoret,Outpatient,31,5,1
2023-04-21,12,4,Friday,4,Kenyatta National Hospital,Nairobi,General Surgery,177,1,0
2023-05-01,18,0,Monday,5,Pumwani Maternity Hospital,Nairobi,Casualty/Emergency,11,5,0
2024-02-08,14,3,Thursday,2,Kenyatta National Hospital,Nairobi,Casualty/Emergency,69,4,0
2024-03-26,15,1,Tuesday,3,Coast General Hospital,Mombasa,General Surgery,190,1,0
2024-02-13,15,1,Tuesday,2,Moi Teaching & Referral Hospital,Eldoret,Outpatient,116,2,0
2024-08-03,9,5,Saturday,8,Mama Lucy Kibaki Hospital,Nairobi,Outpatient,82,3,1
2024-02-27,15,1,Tuesday,2,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,35,4,0
2024-11-30,10,5,Saturday,11,Pumwani Maternity Hospital,Nairobi,Casualty/Emergency,19,5,1
2023-02-18,10,5,Saturday,2,Mama Lucy Kibaki Hospital,Nairobi,Maternity,48,3,1
2024-07-25,14,3,Thursday,7,Coast General Hospital,Mombasa,Casualty/Emergency,43,5,0
2024-02-15,14,3,Thursday,2,Pumwani Maternity Hospital,Nairobi,Pediatrics,54,3,0
2023-12-08,10,4,Friday,12,Coast General Hospital,Mombasa,Maternity,139,2,0
2023-11-10,8,4,Friday,11,Kenyatta National Hospital,Nairobi,Pediatrics,137,2,0
2024-09-28,11,5,Saturday,9,Pumwani Maternity Hospital,Nairobi,Pediatrics,20,4,1
2023-09-29,15,4,Friday,9,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,32,4,0
2024-03-24,16,6,Sunday,3,Pumwani Maternity Hospital,Nairobi,Maternity,10,5,1
2023-01-17,8,1,Tuesday,1,Coast General Hospital,Mombasa,Casualty/Emergency,92,4,0
2024-12-18,13,2,Wednesday,12,Mama Lucy Kibaki Hospital,Nairobi,General Surgery,151,3,0
2023-07-02,10,6,Sunday,7,Kenyatta National Hospital,Nairobi,Maternity,14,4,1
2023-04-03,14,0,Monday,4,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,76,2,0
2023-12-15,12,4,Friday,12,Moi Teaching & Referral Hospital,Eldoret,Maternity,46,4,0
2023-04-17,15,0,Monday,4,Mama Lucy Kibaki Hospital,Nairobi,General Surgery,248,3,0
2023-03-26,10,6,Sunday,3,Pumwani Maternity Hospital,Nairobi,Pediatrics,25,4,1
2023-09-09,12,5,Saturday,9,Mama Lucy Kibaki Hospital,Nairobi,Outpatient,47,4,1
2023-08-18,15,4,Friday,8,Pumwani Maternity Hospital,Nairobi,Maternity,104,2,0
2024-03-26,13,1,Tuesday,3,Pumwani Maternity Hospital,Nairobi,Maternity,55,3,0
2023-10-31,9,1,Tuesday,10,Kenyatta National Hospital,Nairobi,General Surgery,146,2,0
2024-03-25,10,0,Monday,3,Coast General Hospital,Mombasa,General Surgery,261,1,0
2024-02-27,9,1,Tuesday,2,Coast General Hospital,Mombasa,General Surgery,300,2,0
2024-10-04,12,4,Friday,10,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,27,5,0
2023-09-27,11,2,Wednesday,9,Mama Lucy Kibaki Hospital,Nairobi,Maternity,10,5,0
2024-07-07,10,6,Sunday,7,Pumwani Maternity Hospital,Nairobi,Casualty/Emergency,11,4,1
2024-07-05,12,4,Friday,7,Kenyatta National Hospital,Nairobi,General Surgery,201,3,0
2024-05-02,12,3,Thursday,5,Kenyatta National Hospital,Nairobi,General Surgery,176,1,0
2023-12-23,14,5,Saturday,12,Coast General Hospital,Mombasa,Maternity,29,5,1
2023-10-03,12,1,Tuesday,10,Kenyatta National Hospital,Nairobi,Pediatrics,82,4,0
2024-03-24,11,6,Sunday,3,Moi Teaching & Referral Hospital,Eldoret,Outpatient,39,3,1
2023-01-23,12,0,Monday,1,Coast General Hospital,Mombasa,Outpatient,71,3,0
2024-05-03,15,4,Friday,5,Pumwani Maternity Hospital,Nairobi,Outpatient,99,4,0
2023-12-29,8,4,Friday,12,Mama Lucy Kibaki Hospital,Nairobi,General Surgery,243,2,0
2023-01-29,14,6,Sunday,1,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,24,4,1
2024-02-10,9,5,Saturday,2,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,26,5,1
2023-12-05,9,1,Tuesday,12,Coast General Hospital,Mombasa,Pediatrics,159,1,0
2024-07-06,18,5,Saturday,7,Coast General Hospital,Mombasa,Casualty/Emergency,5,4,1
2024-09-16,7,0,Monday,9,Mama Lucy Kibaki Hospital,Nairobi,General Surgery,92,2,0
2023-03-14,13,1,Tuesday,3,Coast General Hospital,Mombasa,Pediatrics,128,3,0
2023-06-15,14,3,Thursday,6,Pumwani Maternity Hospital,Nairobi,General Surgery,97,2,0
2023-07-05,7,2,Wednesday,7,Moi Teaching & Referral Hospital,Eldoret,Outpatient,43,4,0
2023-04-02,8,6,Sunday,4,Moi Teaching & Referral Hospital,Eldoret,General Surgery,48,5,1
2024-12-02,10,0,Monday,12,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,177,3,0
2024-04-30,8,1,Tuesday,4,Mama Lucy Kibaki Hospital,Nairobi,Maternity,105,2,0
2023-11-15,10,2,Wednesday,11,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,32,4,0
2023-04-03,9,0,Monday,4,Moi Teaching & Referral Hospital,Eldoret,Maternity,168,1,0
2023-12-26,19,1,Tuesday,12,Kenyatta National Hospital,Nairobi,Casualty/Emergency,10,5,0
2023-04-07,11,4,Friday,4,Kenyatta National Hospital,Nairobi,General Surgery,217,1,0
2024-07-24,7,2,Wednesday,7,Mama Lucy Kibaki Hospital,Nairobi,Outpatient,35,3,0
2023-01-02,18,0,Monday,1,Coast General Hospital,Mombasa,Outpatient,46,3,0
2023-12-01,10,4,Friday,12,Kenyatta National Hospital,Nairobi,General Surgery,300,3,0
2024-01-19,15,4,Friday,1,Pumwani Maternity Hospital,Nairobi,Maternity,28,5,0
2023-07-06,12,3,Thursday,7,Mama Lucy Kibaki Hospital,Nairobi,Outpatient,130,3,0
2023-06-08,12,3,Thursday,6,Coast General Hospital,Mombasa,Maternity,58,4,0
2024-12-24,15,1,Tuesday,12,Pumwani Maternity Hospital,Nairobi,General Surgery,147,1,0
2024-03-31,7,6,Sunday,3,Kenyatta National Hospital,Nairobi,General Surgery,30,3,1
2023-11-16,17,3,Thursday,11,Kenyatta National Hospital,Nairobi,Casualty/Emergency,10,4,0
2024-08-27,11,1,Tuesday,8,Kenyatta National Hospital,Nairobi,Pediatrics,89,2,0
2024-09-09,8,0,Monday,9,Coast General Hospital,Mombasa,Casualty/Emergency,76,3,0
2024-11-05,12,1,Tuesday,11,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,72,2,0
2024-11-15,12,4,Friday,11,Mama Lucy Kibaki Hospital,Nairobi,Maternity,131,2,0
2023-05-25,9,3,Thursday,5,Moi Teaching & Referral Hospital,Eldoret,Maternity,80,3,0
2023-02-12,10,6,Sunday,2,Moi Teaching & Referral Hospital,Eldoret,General Surgery,39,3,1
2024-06-16,8,6,Sunday,6,Mama Lucy Kibaki Hospital,Nairobi,General Surgery,45,5,1
2024-08-11,13,6,Sunday,8,Coast General Hospital,Mombasa,Pediatrics,15,4,1
2023-10-17,10,1,Tuesday,10,Moi Teaching & Referral Hospital,Eldoret,Maternity,97,3,0
2024-10-03,10,3,Thursday,10,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,130,1,0
2024-05-17,7,4,Friday,5,Kenyatta National Hospital,Nairobi,Casualty/Emergency,24,5,0
2024-09-16,10,0,Monday,9,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,89,4,0
2024-12-16,7,0,Monday,12,Kenyatta National Hospital,Nairobi,Maternity,48,3,0
2023-11-11,16,5,Saturday,11,Coast General Hospital,Mombasa,General Surgery,30,3,1
2024-10-18,10,4,Friday,10,Kenyatta National Hospital,Nairobi,General Surgery,277,1,0
2023-02-18,18,5,Saturday,2,Moi Teaching & Referral Hospital,Eldoret,Maternity,13,5,1
2024-07-04,7,3,Thursday,7,Moi Teaching & Referral Hospital,Eldoret,General Surgery,69,4,0
2023-07-02,11,6,Sunday,7,Kenyatta National Hospital,Nairobi,Maternity,20,4,1
2024-04-13,17,5,Saturday,4,Pumwani Maternity Hospital,Nairobi,Casualty/Emergency,10,4,1
2023-07-28,11,4,Friday,7,Coast General Hospital,Mombasa,General Surgery,128,1,0
2023-02-16,16,3,Thursday,2,Pumwani Maternity Hospital,Nairobi,Outpatient,97,3,0
2023-01-05,16,3,Thursday,1,Mama Lucy Kibaki Hospital,Nairobi,Maternity,45,4,0
2023-08-22,10,1,Tuesday,8,Moi Teaching & Referral Hospital,Eldoret,Outpatient,240,1,0
2023-05-26,12,4,Friday,5,Coast General Hospital,Mombasa,Casualty/Emergency,39,4,0
2024-11-27,12,2,Wednesday,11,Mama Lucy Kibaki Hospital,Nairobi,Maternity,83,4,0
2023-10-07,10,5,Saturday,10,Kenyatta National Hospital,Nairobi,Pediatrics,73,3,1
2024-01-22,9,0,Monday,1,Pumwani Maternity Hospital,Nairobi,Pediatrics,200,2,0
2024-09-06,6,4,Friday,9,Moi Teaching & Referral Hospital,Eldoret,Outpatient,27,5,0
2023-05-12,13,4,Friday,5,Pumwani Maternity Hospital,Nairobi,Outpatient,143,3,0
2023-04-28,8,4,Friday,4,Moi Teaching & Referral Hospital,Eldoret,Outpatient,235,1,0
2024-07-03,10,2,Wednesday,7,Mama Lucy Kibaki Hospital,Nairobi,Pediatrics,103,3,0
2024-07-03,9,2,Wednesday,7,Coast General Hospital,Mombasa,Casualty/Emergency,21,4,0
2023-05-03,10,2,Wednesday,5,Pumwani Maternity Hospital,Nairobi,Outpatient,78,4,0
2024-05-24,9,4,Friday,5,Coast General Hospital,Mombasa,Outpatient,203,2,0
2024-05-05,8,6,Sunday,5,Pumwani Maternity Hospital,Nairobi,Outpatient,35,4,1
2023-07-08,8,5,Saturday,7,Kenyatta National Hospital,Nairobi,Maternity,42,4,1
2024-09-22,10,6,Sunday,9,Pumwani Maternity Hospital,Nairobi,Pediatrics,40,5,1
2023-02-12,13,6,Sunday,2,Coast General Hospital,Mombasa,Maternity,10,4,1
2023-11-22,7,2,Wednesday,11,Kenyatta National Hospital,Nairobi,Maternity,30,4,0
2023-09-14,16,3,Thursday,9,Mama Lucy Kibaki Hospital,Nairobi,Pediatrics,24,4,0
2024-10-21,7,0,Monday,10,Moi Teaching & Referral Hospital,Eldoret,Maternity,70,3,0
2024-06-01,8,5,Saturday,6,Pumwani Maternity Hospital,Nairobi,Maternity,41,4,1
2024-11-04,14,0,Monday,11,Kenyatta National Hospital,Nairobi,Pediatrics,162,1,0
2023-09-09,12,5,Saturday,9,Mama Lucy Kibaki Hospital,Nairobi,General Surgery,48,3,1
2023-05-27,12,5,Saturday,5,Mama Lucy Kibaki Hospital,Nairobi,Outpatient,67,2,1
2024-12-02,8,0,Monday,12,Coast General Hospital,Mombasa,General Surgery,300,1,0
2024-09-25,14,2,Wednesday,9,Mama Lucy Kibaki Hospital,Nairobi,Casualty/Emergency,39,3,0
2023-05-27,16,5,Saturday,5,Pumwani Maternity Hospital,Nairobi,Outpatient,31,4,1
2023-01-04,12,2,Wednesday,1,Moi Teaching & Referral Hospital,Eldoret,General Surgery,126,1,0
2023-08-18,14,4,Friday,8,Kenyatta National Hospital,Nairobi,General Surgery,145,3,0
2023-03-17,7,4,Friday,3,Moi Teaching & Referral Hospital,Eldoret,General Surgery,115,4,0
2024-01-31,9,2,Wednesday,1,Coast General Hospital,Mombasa,Pediatrics,168,2,0
2023-09-01,13,4,Friday,9,Coast General Hospital,Mombasa,Casualty/Emergency,79,3,0
2024-10-13,11,6,Sunday,10,Pumwani Maternity Hospital,Nairobi,Pediatrics,18,5,1
2023-08-18,8,4,Friday,8,Pumwani Maternity Hospital,Nairobi,Pediatrics,159,2,0
2023-06-14,10,2,Wednesday,6,Kenyatta National Hospital,Nairobi,Pediatrics,60,3,0
2023-05-28,7,6,Sunday,5,Moi Teaching & Referral Hospital,Eldoret,General Surgery,30,3,1
2024-02-16,8,4,Friday,2,Mama Lucy Kibaki Hospital,Nairobi,Maternity,130,2,0
2024-03-07,16,3,Thursday,3,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,23,5,0
2024-02-02,11,4,Friday,2,Mama Lucy Kibaki Hospital,Nairobi,Casualty/Emergency,39,5,0
2024-02-13,8,1,Tuesday,2,Coast General Hospital,Mombasa,Maternity,92,2,0
2023-08-11,14,4,Friday,8,Coast General Hospital,Mombasa,Maternity,83,4,0
2024-11-06,14,2,Wednesday,11,Mama Lucy Kibaki Hospital,Nairobi,Pediatrics,45,5,0
2024-02-23,10,4,Friday,2,Mama Lucy Kibaki Hospital,Nairobi,Maternity,141,2,0
2023-05-25,11,3,Thursday,5,Coast General Hospital,Mombasa,Pediatrics,104,3,0
2024-09-30,10,0,Monday,9,Pumwani Maternity Hospital,Nairobi,Maternity,149,2,0
2024-07-18,16,3,Thursday,7,Moi Teaching & Referral Hospital,Eldoret,General Surgery,66,3,0
2023-07-04,17,1,Tuesday,7,Kenyatta National Hospital,Nairobi,Maternity,46,4,0
2024-08-04,13,6,Sunday,8,Mama Lucy Kibaki Hospital,Nairobi,General Surgery,58,3,1
2024-10-18,10,4,Friday,10,Pumwani Maternity Hospital,Nairobi,Maternity,108,3,0
2023-11-21,11,1,Tuesday,11,Pumwani Maternity Hospital,Nairobi,Pediatrics,92,3,0
2024-09-17,17,1,Tuesday,9,Coast General Hospital,Mombasa,General Surgery,80,4,0
2024-10-05,16,5,Saturday,10,Kenyatta National Hospital,Nairobi,Outpatient,28,4,1
2023-01-22,6,6,Sunday,1,Kenyatta National Hospital,Nairobi,Casualty/Emergency,5,4,1
2023-11-17,17,4,Friday,11,Mama Lucy Kibaki Hospital,Nairobi,Maternity,49,5,0
2023-06-04,17,6,Sunday,6,Mama Lucy Kibaki Hospital,Nairobi,Outpatient,20,5,1
2024-09-30,16,0,Monday,9,Coast General Hospital,Mombasa,Pediatrics,125,2,0
2023-12-13,13,2,Wednesday,12,Mama Lucy Kibaki Hospital,Nairobi,Casualty/Emergency,38,3,0
2024-07-29,8,0,Monday,7,Pumwani Maternity Hospital,Nairobi,Maternity,126,2,0
2023-05-02,12,1,Tuesday,5,Coast General Hospital,Mombasa,Pediatrics,91,2,0
2024-07-29,12,0,Monday,7,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,62,4,0
2023-09-13,18,2,Wednesday,9,Pumwani Maternity Hospital,Nairobi,Pediatrics,15,4,0
2023-02-10,8,4,Friday,2,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,200,2,0
2024-05-03,9,4,Friday,5,Kenyatta National Hospital,Nairobi,General Surgery,291,3,0
2024-01-07,17,6,Sunday,1,Coast General Hospital,Mombasa,General Surgery,30,3,1
2024-04-03,16,2,Wednesday,4,Moi Teaching & Referral Hospital,Eldoret,General Surgery,92,3,0
2023-12-14,19,3,Thursday,12,Mama Lucy Kibaki Hospital,Nairobi,Outpatient,20,4,0
2023-05-19,13,4,Friday,5,Moi Teaching & Referral Hospital,Eldoret,Maternity,118,2,0
2024-11-15,9,4,Friday,11,Mama Lucy Kibaki Hospital,Nairobi,Casualty/Emergency,77,4,0
2023-03-27,10,0,Monday,3,Moi Teaching & Referral Hospital,Eldoret,Outpatient,240,3,0
2024-08-27,10,1,Tuesday,8,Pumwani Maternity Hospital,Nairobi,Casualty/Emergency,23,5,0
2023-07-16,11,6,Sunday,7,Coast General Hospital,Mombasa,Outpatient,28,5,1
2023-11-23,16,3,Thursday,11,Kenyatta National Hospital,Nairobi,Maternity,35,5,0
2023-11-10,9,4,Friday,11,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,94,2,0
2023-10-07,14,5,Saturday,10,Moi Teaching & Referral Hospital,Eldoret,Outpatient,59,4,1
2024-07-18,7,3,Thursday,7,Coast General Hospital,Mombasa,Outpatient,40,5,0
2024-08-10,7,5,Saturday,8,Moi Teaching & Referral Hospital,Eldoret,Maternity,13,5,1
2024-01-25,10,3,Thursday,1,Mama Lucy Kibaki Hospital,Nairobi,Pediatrics,114,3,0
2024-01-11,15,3,Thursday,1,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,51,5,0
2023-12-17,8,6,Sunday,12,Mama Lucy Kibaki Hospital,Nairobi,Casualty/Emergency,15,4,1
2024-05-15,9,2,Wednesday,5,Kenyatta National Hospital,Nairobi,Pediatrics,100,4,0
2023-03-28,15,1,Tuesday,3,Mama Lucy Kibaki Hospital,Nairobi,General Surgery,30,3,0
2023-01-24,15,1,Tuesday,1,Kenyatta National Hospital,Nairobi,Maternity,58,3,0
2023-07-01,10,5,Saturday,7,Pumwani Maternity Hospital,Nairobi,General Surgery,65,2,1
2023-03-31,15,4,Friday,3,Kenyatta National Hospital,Nairobi,Outpatient,57,5,0
2023-12-16,16,5,Saturday,12,Coast General Hospital,Mombasa,Outpatient,20,4,1
2024-08-19,13,0,Monday,8,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,78,4,0
2023-04-19,13,2,Wednesday,4,Kenyatta National Hospital,Nairobi,Maternity,90,2,0
2023-03-25,9,5,Saturday,3,Kenyatta National Hospital,Nairobi,Outpatient,88,3,1
2024-12-03,9,1,Tuesday,12,Kenyatta National Hospital,Nairobi,Outpatient,154,2,0
2023-11-25,13,5,Saturday,11,Pumwani Maternity Hospital,Nairobi,Pediatrics,55,3,1
2024-12-26,19,3,Thursday,12,Coast General Hospital,Mombasa,Maternity,11,5,0
2023-10-22,14,6,Sunday,10,Coast General Hospital,Mombasa,Outpatient,20,5,1
2023-07-09,11,6,Sunday,7,Kenyatta National Hospital,Nairobi,Maternity,12,4,1
2023-09-27,8,2,Wednesday,9,Coast General Hospital,Mombasa,General Surgery,68,2,0
2024-12-17,8,1,Tuesday,12,Kenyatta National Hospital,Nairobi,Maternity,89,2,0
2023-11-26,14,6,Sunday,11,Pumwani Maternity Hospital,Nairobi,Maternity,18,5,1
2024-10-12,15,5,Saturday,10,Mama Lucy Kibaki Hospital,Nairobi,General Surgery,54,4,1
2024-06-02,13,6,Sunday,6,Pumwani Maternity Hospital,Nairobi,Pediatrics,21,5,1
2023-12-20,14,2,Wednesday,12,Coast General Hospital,Mombasa,Outpatient,61,4,0
2024-11-30,9,5,Saturday,11,Pumwani Maternity Hospital,Nairobi,Outpatient,95,2,1
2023-03-06,11,0,Monday,3,Kenyatta National Hospital,Nairobi,General Surgery,156,2,0
2023-03-23,13,3,Thursday,3,Moi Teaching & Referral Hospital,Eldoret,Outpatient,143,3,0
2024-11-21,8,3,Thursday,11,Coast General Hospital,Mombasa,Casualty/Emergency,35,5,0
2024-11-28,12,3,Thursday,11,Kenyatta National Hospital,Nairobi,General Surgery,100,3,0
2023-11-23,11,3,Thursday,11,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,25,5,0
2023-11-04,14,5,Saturday,11,Mama Lucy Kibaki Hospital,Nairobi,General Surgery,58,5,1
2023-07-14,9,4,Friday,7,Pumwani Maternity Hospital,Nairobi,Outpatient,240,3,0
2023-12-28,10,3,Thursday,12,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,64,3,0
2024-04-19,16,4,Friday,4,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,93,2,0
2023-05-26,14,4,Friday,5,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,133,1,0
2023-05-23,14,1,Tuesday,5,Moi Teaching & Referral Hospital,Eldoret,Maternity,53,4,0
2024-01-10,6,2,Wednesday,1,Pumwani Maternity Hospital,Nairobi,Maternity,10,4,0
2023-08-11,8,4,Friday,8,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,110,2,0
